IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,7544.372660000001,373.3537495628911,215.55588781309132,0.028571744468027283,7121.883119886342,7966.86220011366
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,10183.908360666666,426.4868164535115,246.2322782852614,0.02417856382489506,9701.293095227555,10666.523626105778
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,15311.194522666667,112.57059181075026,64.99266148477214,0.004244780600792258,15183.808906156513,15438.58013917682
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,7460.302614333334,434.50490725583325,250.86152516836873,0.033626186246975207,6968.614025003331,7951.991203663336
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,10256.877954999998,238.65963784447015,137.79020615420345,0.013433932504484351,9986.80915093776,10526.946759062237
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,14762.689511333332,71.26579475498828,41.145325785805106,0.002787115840526064,14682.044672793154,14843.33434987351
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,5879.796078333333,271.3756599190069,156.678810305751,0.02664698030652836,5572.70561013406,6186.886546532605
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,8453.19125,256.6546263835988,148.1796176313336,0.017529429211877064,8162.759199442586,8743.623300557414
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,13746.119684,67.41352363572703,38.921216018108204,0.002831432936191523,13669.834100604507,13822.405267395492
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,5726.474395,257.4247917358178,148.62427280475777,0.025953887602208996,5435.170820302675,6017.777969697326
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,8436.873905666667,254.08059576372315,146.69350036004604,0.01738718653380829,8149.354644960977,8724.393166372358
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,13276.355182999998,82.53651680176978,47.65248019347585,0.0035892742802251573,13182.956321820786,13369.75404417921
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,5809.523305,288.1118244708406,166.34143941495404,0.02863254533668732,5483.49408374669,6135.552526253309
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,8489.166854333334,143.72339440412912,82.97874044807071,0.009774662445904669,8326.528523055116,8651.805185611553
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,13757.896692333334,153.4296861747539,88.58267061467397,0.006438678280237209,13584.274657928572,13931.518726738095
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,7398.3640000000005,375.1067207482302,216.5679661988285,0.02927241295492199,6973.8907862502965,7822.8372137497045
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,10389.774050666665,300.7427793077556,173.63392459016893,0.01671200198805359,10049.451558469935,10730.096542863395
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,14754.816932,118.37894819409443,68.34611760624519,0.004632122372051751,14620.85854149176,14888.77532250824
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,6973.552812666666,431.26636793330016,248.99175361872304,0.035705150632323,6485.528975573969,7461.576649759363
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,9865.563501333332,356.15704176506887,205.6273639368433,0.020842941602783535,9462.533868017119,10268.593134649545
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,14447.071145333333,264.0313592410151,152.43857633230286,0.010551521121396519,14148.291535722019,14745.850754944648
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,6933.558871666667,345.88644604090547,199.69763273075975,0.02880160627853111,6542.1515115143775,7324.966231818957
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,9840.500835333332,314.71311854647274,181.69970371031266,0.018464477240619823,9484.36941606112,10196.632254605545
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,14621.702667333331,76.02502806953235,43.89307042109336,0.00300191239144507,14535.672249307989,14707.733085358674
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,5699.674652999999,306.98817421612785,177.23970502171315,0.031096460028367374,5352.284831157442,6047.064474842557
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,8303.148283,236.99071606420367,136.82665371511015,0.016478888374816966,8034.9680417183845,8571.328524281616
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,13680.650846666666,34.16691878576768,19.72627975834305,0.0014419109134087302,13641.987338340314,13719.314354993017
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,5714.163127333333,287.5274234021249,166.00403530061632,0.029051329407546428,5388.795218144125,6039.531036522541
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,8152.590474333334,206.1689321131869,119.03168845408615,0.01460047439262792,7919.288364963325,8385.892583703342
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,13489.385251333331,90.25517441693646,52.10884924537489,0.0038629521119373693,13387.251906812397,13591.518595854266
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,5759.291959666666,300.2858783679841,173.37013270959883,0.03010268170527564,5419.486499555853,6099.097419777479
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,8326.052441,193.7734491405952,111.87515302312491,0.013436758153505955,8106.7771410746755,8545.327740925324
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,13194.568368666665,46.778495371060494,27.00757689476744,0.0020468708138193232,13141.633517952921,13247.503219380409
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,7057.496263666667,373.34291022636603,215.54962971923072,0.030541940323641575,6635.018989416974,7479.973537916359
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,9949.641306666666,255.28933861742834,147.39136837201377,0.014813736880469804,9660.75422465752,10238.528388675813
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,15227.045312333334,64.4864147052549,37.23124888915276,0.002445073756955123,15154.072064510594,15300.018560156073
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,6606.351755666667,360.25493667234565,207.99328466467037,0.03148383440016829,6198.684917723913,7014.01859360942
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,9352.264694666666,313.1576760676154,180.8016685764354,0.019332394289432536,8997.893424256854,9706.635965076479
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,14314.127964,171.13955641155158,98.80746896320245,0.006902793464729603,14120.465324832123,14507.790603167876
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,5976.137890999999,248.40715053528933,143.4179352301772,0.023998431402689535,5695.038737948852,6257.237044051147
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,8698.199593,247.9893938794357,143.17674331246434,0.016460503323893358,8417.57317610757,8978.82600989243
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,13759.000437,14.522151865362916,8.384368288679907,6.09373357248619E-4,13742.567075154187,13775.433798845814
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,5817.461501333334,212.95322096338936,122.94859944801071,0.021134407063945586,5576.482246415233,6058.440756251435
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,8367.063161666665,35.827010577722966,20.684734201307926,0.0024721618328488464,8326.521082632102,8407.605240701228
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,14035.435003999999,81.81181097285825,47.23407108807049,0.003365344292828054,13942.856224667381,14128.013783332617
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,5759.370002666667,300.0678651213884,173.24426270298994,0.030080418973390404,5419.811247768806,6098.928757564527
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,8462.197932666668,35.531003244753435,20.513834287935865,0.0024241733000295584,8421.990817462314,8502.405047871021
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,14060.723886,36.604609390495284,21.133681085183557,0.001503029378610156,14019.30187107304,14102.14590092696
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,5694.697721,407.30630094986674,235.1584024960363,0.041294273026794136,5233.787252107768,6155.608189892231
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,8406.698311,51.23892855841539,29.582809196189128,0.0035189569200408445,8348.71600497547,8464.68061702453
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,13995.797972999999,29.15794080595916,16.834344973335696,0.001202814230800679,13962.80265685226,14028.793289147738
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,7302.264055,310.7232238285916,179.3961369209057,0.02456719389626423,6950.647626635025,7653.880483364975
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,10091.431569666665,131.12476107077686,75.70491610163839,0.00750190055583353,9943.049934107454,10239.813205225877
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,15830.203227999998,39.88601295457912,23.028200316227156,0.0014547002324957871,15785.067955380193,15875.338500619804
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,7495.925230000001,376.9191110967541,217.61435025442543,0.029031019330808535,7069.401103501327,7922.449356498674
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,10383.792215,33.216080493836,19.177313014540495,0.0018468506127113885,10346.2046814915,10421.3797485085
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,15387.505016666668,161.89160439593846,93.46816137753548,0.006074289579519053,15204.307420366698,15570.702612966637
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,7515.46179,77.66238817624722,44.83840071946555,0.0059661537736945295,7427.578524589848,7603.345055410153
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,10246.483980666666,49.94568004163816,28.836151816898713,0.002814248465259646,10189.965123105545,10303.002838227787
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,15415.033526,55.19385034097899,31.86618435197614,0.002067214728935137,15352.575804670127,15477.491247329872
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,5824.9703469999995,67.52325073283103,38.984566987158594,0.006692663595658747,5748.560595705168,5901.3800982948305
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,8320.805781999998,56.12011095773371,32.40096116839923,0.0038939691680450806,8257.299898109935,8384.31166589006
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,13785.721553333331,75.76488227753968,43.742875178057844,0.0031730566302843244,13699.985517984338,13871.457588682324
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,5766.348989333333,143.3728787523564,82.77637014216455,0.014355074639999306,5604.10730385469,5928.590674811975
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,8175.1758856666665,65.64491647946953,37.90011020035224,0.00463599936324325,8100.891669673976,8249.460101659357
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,13317.873940666666,51.47284844402469,29.717862905114465,0.002231426955797334,13259.626929372642,13376.120951960691
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 100000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,5670.890663666666,187.29428529886147,108.13440603497624,0.01906832849516782,5458.947227838113,5882.83409949522
